type,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
RSM0718,0.2926829268292683,0,0,0,0,0.2926829268292683,0,0.36585365853658536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04878048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.498699512195124,10.390243902439025,1.9024390243902438,57.0,7.804878048780488,1.6,0.5878048780487805,2.32,2.7034146341463416,1.7073170731707317,2.048780487804878,0.04878048780487805,0.04878048780487805,0.44303797468354433,0.5316455696202532,0.012658227848101267,0.012658227848101267
RSM0719,0.2926829268292683,0,0,0,0,0.2926829268292683,0,0.36585365853658536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0,0,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.758149999999997,10.390243902439025,1.9024390243902438,62.0,7.902439024390244,1.7,0.5902439024390244,2.34,2.704512195121951,1.7073170731707317,2.048780487804878,0.024390243902439025,0.17073170731707318,0.43209876543209874,0.5185185185185185,0.00617283950617284,0.04320987654320988
RSM0720,0.34146341463414637,0,0,0,0,0.4878048780487805,0.04878048780487805,0.0975609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.787175731707315,9.634146341463415,1.7073170731707317,24.0,5.0,1.15,0.5512195121951219,1.89,2.5168292682926827,1.6585365853658536,1.5121951219512195,0.12195121951219512,0.0,0.5037037037037037,0.4592592592592593,0.037037037037037035,0.0
RSM0721,0.1951219512195122,0,0,0,0,0.34146341463414637,0.1951219512195122,0.1951219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07317073170731707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.936637073170731,11.902439024390244,1.951219512195122,29.0,7.365853658536586,1.1,0.6304878048780488,1.79,2.685121951219512,1.8048780487804879,2.048780487804878,0.7317073170731707,0.0,0.3936170212765958,0.4468085106382979,0.1595744680851064,0.0
RSM0723,0.2926829268292683,0,0,0,0,0.43902439024390244,0.14634146341463414,0.0975609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.773309268292682,10.487804878048781,1.7560975609756098,29.0,5.463414634146342,1.1,0.5670731707317073,1.79,2.5841463414634145,1.7073170731707317,1.7073170731707317,0.24390243902439024,0.0,0.4666666666666666,0.4666666666666666,0.06666666666666667,0.0
RSM0724,0.0975609756097561,0,0,0,0,0.4878048780487805,0,0.21951219512195122,0,0,0,0,0,0,0,0.14634146341463414,0,0,0,0,0,0,0,0,0.04878048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.841620731707316,13.121951219512194,2.1463414634146343,24.0,8.341463414634147,1.15,0.7121951219512195,1.89,2.666829268292683,1.9024390243902438,2.4390243902439024,0.24390243902439024,0.0,0.4148936170212766,0.5319148936170213,0.05319148936170213,0.0
RSM0726,0.2926829268292683,0,0,0,0,0.2926829268292683,0,0.36585365853658536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04878048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.334504390243904,10.390243902439025,1.9024390243902438,63.0,8.097560975609756,1.55,0.5853658536585366,2.24,2.707317073170732,1.7073170731707317,2.048780487804878,0.04878048780487805,0.34146341463414637,0.4117647058823529,0.49411764705882355,0.011764705882352941,0.08235294117647059
RSM0728,0.14634146341463414,0,0,0,0,0.43902439024390244,0,0.3170731707317073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.872010731707316,12.536585365853659,2.048780487804878,29.0,8.24390243902439,1.1,0.6658536585365854,1.79,2.6931707317073172,1.853658536585366,2.1463414634146343,0.975609756097561,0.0,0.37254901960784315,0.43137254901960786,0.19607843137254902,0.0
RSM0729,0.2926829268292683,0,0,0,0,0.2926829268292683,0,0.36585365853658536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04878048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.439649268292683,10.390243902439025,1.9024390243902438,56.0,7.7560975609756095,1.7,0.5926829268292683,2.34,2.702439024390244,1.7073170731707317,2.048780487804878,0.04878048780487805,0.0,0.44871794871794873,0.5384615384615385,0.012820512820512822,0.0
RSM0730,0.34146341463414637,0,0,0,0,0.4146341463414634,0.0975609756097561,0.0975609756097561,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.471113536585364,9.78048780487805,1.7317073170731707,26.0,5.341463414634147,1.1,0.5548780487804879,1.56,2.549512195121951,1.6585365853658536,1.6097560975609757,0.17073170731707318,0.0,0.48226950354609927,0.46808510638297873,0.04964539007092199,0.0
RSM0731,0.2926829268292683,0,0,0,0,0.5121951219512195,0.024390243902439025,0.14634146341463414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.006059268292683,10.24390243902439,1.8048780487804879,64.0,6.2926829268292686,1.5,0.5780487804878047,2.23,2.5570731707317074,1.7073170731707317,1.6829268292682926,0.0,0.21951219512195122,0.47297297297297297,0.4662162162162162,0.0,0.06081081081081081
RSM0733,0.24390243902439024,0,0,0,0,0.5365853658536586,0,0.1951219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.554170731707318,11.170731707317072,1.829268292682927,47.0,6.195121951219512,1.3,0.5914634146341463,1.75,2.6173170731707316,1.7560975609756098,1.853658536585366,0.24390243902439024,0.0,0.4556962025316456,0.48101265822784817,0.06329113924050633,0.0
RSM0734,0.2857142857142857,0,0,0,0,0.5,0,0.16666666666666666,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.315560523809525,10.380952380952381,1.8333333333333333,62.0,6.476190476190476,1.6,0.5892857142857142,2.255,2.557261904761905,1.7142857142857142,1.7380952380952381,0.0,0.16666666666666666,0.47368421052631576,0.48026315789473684,0.0,0.046052631578947366
RSM0735,0.14285714285714285,0,0,0,0,0.42857142857142855,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09523809523809523,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.61157095238095,12.666666666666666,2.2857142857142856,52.0,12.095238095238095,1.3,0.7214285714285714,1.75,2.677619047619048,1.8571428571428572,2.238095238095238,1.4285714285714286,0.0,0.33620689655172414,0.4051724137931035,0.25862068965517243,0.0
RSM0737,0.2619047619047619,0,0,0,0,0.5238095238095238,0,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.471855714285715,10.714285714285714,1.8333333333333333,65.0,6.5,1.5,0.5880952380952381,2.2199999999999998,2.596190476190476,1.7380952380952381,1.8095238095238095,0.0,0.23809523809523808,0.4591194968553459,0.4779874213836478,0.0,0.06289308176100629
RSM0738,0.19047619047619047,0,0,0,0,0.42857142857142855,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.288662142857143,11.857142857142858,1.9047619047619047,24.0,6.619047619047619,1.15,0.6142857142857142,1.89,2.7323809523809524,1.8095238095238095,2.1904761904761907,0.23809523809523808,0.0,0.42696629213483145,0.5168539325842697,0.056179775280898875,0.0
RSM0739,0.09523809523809523,0,0,0,0,0.47619047619047616,0,0.38095238095238093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.023718095238095,13.428571428571429,2.0,29.0,7.428571428571429,1.1,0.6499999999999999,1.79,2.8128571428571427,1.9047619047619047,2.4761904761904763,0.47619047619047616,0.0,0.39215686274509803,0.5098039215686275,0.09803921568627451,0.0
RSM0740,0.40476190476190477,0,0,0,0,0.42857142857142855,0.09523809523809523,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.207932857142858,8.880952380952381,1.6428571428571428,29.0,4.738095238095238,1.1,0.5238095238095238,1.79,2.4759523809523807,1.5952380952380953,1.3333333333333333,0.23809523809523808,0.0,0.5037593984962406,0.42105263157894735,0.07518796992481203,0.0
RSM0741,0.21428571428571427,0,0,0,0,0.5,0,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.31978,11.5,1.9285714285714286,29.0,7.071428571428571,1.1,0.6285714285714286,1.79,2.6014285714285714,1.7857142857142858,1.8571428571428572,0.7142857142857143,0.0,0.40983606557377056,0.42622950819672134,0.1639344262295082,0.0
RSM0742,0.14285714285714285,0,0,0,0,0.42857142857142855,0.19047619047619047,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.359786666666665,12.619047619047619,2.0,47.0,7.857142857142857,1.3,0.6476190476190476,1.75,2.7219047619047623,1.8571428571428572,2.1904761904761907,0.47619047619047616,0.0,0.4105263157894737,0.48421052631578954,0.10526315789473684,0.0
RSM0743,0.21428571428571427,0,0,0,0,0.5,0,0.21428571428571427,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.385851428571428,10.785714285714286,1.8571428571428572,11.0,5.785714285714286,1.25,0.6392857142857142,2.13,2.5771428571428574,1.7857142857142858,1.8571428571428572,0.0,0.0,0.4901960784313726,0.5098039215686275,0.0,0.0
RSM0744,0.2619047619047619,0,0,0,0,0.5238095238095238,0,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.346855714285715,10.714285714285714,1.8333333333333333,63.0,6.4523809523809526,1.55,0.5892857142857143,2.24,2.5957142857142856,1.7380952380952381,1.8095238095238095,0.023809523809523808,0.16666666666666666,0.46496815286624205,0.4840764331210191,0.006369426751592356,0.044585987261146494
RSM0746,0.23809523809523808,0,0,0,0,0.38095238095238093,0.14285714285714285,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.977285714285713,11.333333333333334,1.8571428571428572,29.0,6.476190476190476,1.1,0.5976190476190476,1.79,2.663333333333333,1.7619047619047619,1.9523809523809523,0.47619047619047616,0.0,0.4204545454545454,0.4659090909090909,0.11363636363636362,0.0
RSM0747,0.3333333333333333,0,0,0,0,0.47619047619047616,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.45840238095238,9.761904761904763,1.9047619047619047,52.0,7.761904761904762,1.15,0.6095238095238096,1.1400000000000001,2.4542857142857137,1.619047619047619,1.4761904761904763,0.9523809523809523,0.0,0.4,0.3647058823529412,0.23529411764705882,0.0
RSM0748,0.42857142857142855,0,0,0,0,0.2857142857142857,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53503857142857,8.5,1.7142857142857142,29.0,5.785714285714286,1.1,0.5428571428571429,1.3900000000000001,2.4407142857142854,1.5714285714285714,1.2142857142857142,0.7142857142857143,0.0,0.4489795918367347,0.3469387755102041,0.20408163265306123,0.0
RSM0749,0.2857142857142857,0,0,0,0,0.5,0,0.16666666666666666,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.277370047619048,10.380952380952381,1.8333333333333333,61.0,6.4523809523809526,1.6,0.5892857142857142,2.27,2.556904761904762,1.7142857142857142,1.7380952380952381,0.0,0.14285714285714285,0.47682119205298007,0.4834437086092715,0.0,0.03973509933774834
RSM0750,0.38095238095238093,0,0,0,0,0.38095238095238093,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.653424761904763,9.095238095238095,1.7142857142857142,28.0,5.380952380952381,1.1,0.5499999999999999,1.1400000000000001,2.479047619047619,1.5714285714285714,1.3333333333333333,0.47619047619047616,0.0,0.4647887323943662,0.39436619718309857,0.14084507042253522,0.0
RSM0751,0.14285714285714285,0,0,0,0,0.42857142857142855,0.19047619047619047,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.120215238095238,12.619047619047619,1.9523809523809523,29.0,7.0,1.1,0.6380952380952382,1.79,2.7199999999999998,1.8571428571428572,2.1904761904761907,0.47619047619047616,0.0,0.4105263157894737,0.48421052631578954,0.10526315789473684,0.0
RSM0752,0.30952380952380953,0,0,0,0,0.5238095238095238,0.047619047619047616,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.350705238095237,10.166666666666666,1.7380952380952381,29.0,5.261904761904762,1.1,0.5642857142857143,1.79,2.5283333333333333,1.6904761904761905,1.5714285714285714,0.23809523809523808,0.0,0.48299319727891155,0.4489795918367347,0.06802721088435373,0.0
RSM0753,0.5,0,0,0,0,0.30952380952380953,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.296439047619046,7.5,1.619047619047619,47.0,5.166666666666667,1.3,0.5035714285714286,1.35,2.4092857142857143,1.5,1.0476190476190477,0.42857142857142855,0.0,0.504,0.35200000000000004,0.144,0.0
RSM0754,0.3333333333333333,0,0,0,0,0.38095238095238093,0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.382994285714286,9.761904761904763,1.8095238095238095,46.0,6.523809523809524,1.35,0.5809523809523809,1.11,2.5204761904761908,1.619047619047619,1.4761904761904763,0.47619047619047616,0.0,0.4533333333333333,0.41333333333333333,0.13333333333333333,0.0
RSM0755,0.2857142857142857,0,0,0,0,0.42857142857142855,0,0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.860904047619048,10.428571428571429,1.8095238095238095,24.0,5.9523809523809526,1.15,0.5809523809523809,1.89,2.6142857142857148,1.7142857142857142,1.8095238095238095,0.23809523809523808,0.0,0.45569620253164556,0.4810126582278481,0.06329113924050632,0.0
RSM0758,0.19047619047619047,0,0,0,0,0.42857142857142855,0.023809523809523808,0.30952380952380953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.978024285714287,12.071428571428571,1.9523809523809523,47.0,7.690476190476191,1.3,0.6226190476190476,1.75,2.7295238095238097,1.8095238095238095,2.1666666666666665,0.47619047619047616,0.0,0.40641711229946526,0.4866310160427807,0.106951871657754,0.0
RSM0759,0.2857142857142857,0,0,0,0,0.5,0,0.16666666666666666,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.131703380952379,10.380952380952381,1.8333333333333333,59.0,6.404761904761905,1.6,0.5892857142857142,2.3,2.5561904761904763,1.7142857142857142,1.7380952380952381,0.0,0.09523809523809523,0.4832214765100671,0.4899328859060403,0.0,0.026845637583892617
RSM0760,0.14285714285714285,0,0,0,0,0.42857142857142855,0.047619047619047616,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.527934285714288,12.333333333333334,2.0476190476190474,62.0,8.714285714285714,1.6,0.6547619047619048,2.255,2.755,1.8571428571428572,2.3333333333333335,0.0,0.3333333333333333,0.4105263157894737,0.5157894736842106,0.0,0.07368421052631578
