,structure,Density
5458,qmof-cde0b8c,1.17759
5459,qmof-1766203,2.34997
5460,qmof-05cdfed,1.38758
5461,qmof-40bbb80,2.88263
5462,qmof-8f9a581,1.80074
5463,qmof-398f9ed,1.9217
5464,qmof-cacd1c8,1.61838
5465,qmof-3b3cb71,2.60291
5466,qmof-d8703ab,1.77857
5467,qmof-02f386f,1.25365
5468,qmof-371eb98,2.0316
5469,qmof-b7abf3d,2.66626
5470,qmof-096a6b8,0.399116
5471,qmof-3c4efcd,1.8568
5472,qmof-ea299cb,0.736098
5473,qmof-6b29b88,2.13614
5474,qmof-d206dbf,1.83835
5475,qmof-999de53,2.21507
5476,qmof-c63dd25,1.14302
5477,qmof-534ec49,1.44712
5478,qmof-2aa0084,2.18419
5479,qmof-54a157d,1.73597
5480,qmof-a4a2556,2.37652
5481,qmof-139da7b,0.444643
5482,qmof-a432f8e,1.23257
5483,qmof-9769ca0,2.19006
5484,qmof-754a74e,1.55405
5485,qmof-3948834,1.31429
5486,qmof-d6d1915,1.72522
5487,qmof-99be33b,1.86007
5488,qmof-862bdf1,1.54275
5489,qmof-78cbecc,1.11205
5490,qmof-2658448,2.09628
5491,qmof-b7fefa4,2.74718
5492,qmof-ba400b3,1.93839
5493,qmof-5adffdd,0.9056
5494,qmof-88ffdd8,2.00137
5495,qmof-6c8fb74,1.19469
5496,qmof-d29181f,1.5387
5497,qmof-bf96a9f,2.97353
5498,qmof-46f7d3f,1.95132
5499,qmof-45a6307,2.43249
5500,qmof-12b9530,2.09193
5501,qmof-5822fdf,3.22241
5502,qmof-0f8fad1,1.44763
5503,qmof-a2f1b66,1.91842
5504,qmof-309cef3,3.31753
5505,qmof-6759cff,1.77755
5506,qmof-a7de9ff,1.33889
5507,qmof-5217587,1.85964
5508,qmof-c041b36,1.47873
5509,qmof-e5d8ebb,0.491095
5510,qmof-08e91e8,2.80843
5511,qmof-0cebdfd,1.91492
5512,qmof-88501dc,1.88221
5513,qmof-dc490ca,2.62535
5514,qmof-c9bb6d6,3.42416
5515,qmof-d0096f1,2.26058
5516,qmof-dd7b7aa,1.05435
5517,qmof-8f318ef,1.61605
5518,qmof-b13adc9,1.54023
5519,qmof-a7d6e06,1.716
5520,qmof-55db22c,2.7353
5521,qmof-0d326c4,1.52201
5522,qmof-3af4239,2.30587
5523,qmof-d93f39f,1.85538
5524,qmof-f031ad1,1.54674
5525,qmof-c6f48da,1.59412
5526,qmof-b6871b4,1.90202
5527,qmof-470514c,1.2965
5528,qmof-0c10f91,1.68264
5529,qmof-c4e25b7,1.84207
5530,qmof-ea90ff7,2.9337
5531,qmof-2384a20,0.805343
5532,qmof-291d3e3,1.65586
5533,qmof-67509c3,1.99018
5534,qmof-a3ce047,1.84426
5535,qmof-f719f24,0.866262
5536,qmof-79e84c2,1.40384
5537,qmof-3438d5e,0.882044
5538,qmof-8531dca,1.5052
5539,qmof-4514cfa,0.536407
5540,qmof-2d1ab29,1.0534
5541,qmof-b5a3100,1.48329
5542,qmof-8d056ff,1.56715
5543,qmof-723fa00,2.0344
5544,qmof-033f4ac,1.02801
5545,qmof-f41b6c6,1.68783
5546,qmof-8438e2d,0.993931
5547,qmof-234f87e,2.65521
5548,qmof-ca88fa4,2.40682
5549,qmof-fd19c90,2.3064
5550,qmof-3ab376e,2.24407
5551,qmof-39d42bd,1.66301
5552,qmof-918cd0a,1.55982
5553,qmof-5f22410,1.28698
5554,qmof-39a2f45,1.65228
5555,qmof-1d43809,1.87597
5556,qmof-2d4b95d,0.77724
5557,qmof-4930668,1.96176
5558,qmof-06edf43,1.4738
5559,qmof-7d96501,1.78827
5560,qmof-db849d6,2.15942
5561,qmof-efc86e6,1.71294
5562,qmof-d52be7e,2.78456
5563,qmof-fbb4304,1.50156
5564,qmof-e44c0f4,1.63712
5565,qmof-97f5f79,1.14917
5566,qmof-09f0270,1.01062
5567,qmof-0d43f7f,1.33604
5568,qmof-2d90005,0.588223
5569,qmof-38220b3,1.87476
5570,qmof-d03fdac,0.881736
5571,qmof-eae6585,1.85482
5572,qmof-884095d,1.5849
5573,qmof-b5bdb39,1.82638
5574,qmof-36349d0,1.46789
5575,qmof-c18cdd5,1.71224
5576,qmof-17be6a5,0.938526
5577,qmof-14b3a73,2.24225
5578,qmof-bfb6d42,1.38111
5579,qmof-1700e53,2.32655
5580,qmof-112bc59,0.551146
5581,qmof-995cbe7,0.307495
5582,qmof-589b4db,1.73032
5583,qmof-dd6d46d,1.7884
5584,qmof-1040c8c,0.968511
5585,qmof-98865a0,0.65812
5586,qmof-cc3dd63,0.464981
5587,qmof-222c44e,1.38174
5588,qmof-1b5f81b,1.85192
5589,qmof-b544b11,1.25654
5590,qmof-ba7bac6,0.940425
5591,qmof-52e1c67,1.56618
5592,qmof-25fb70b,2.23786
5593,qmof-c47cf99,1.59195
5594,qmof-b23c232,0.813897
5595,qmof-3af1a22,2.32842
5596,qmof-dd74d6f,2.13868
5597,qmof-3d44993,1.54149
5598,qmof-f09f760,1.89087
5599,qmof-6182d5e,1.29481
5600,qmof-8ee1311,0.381553
5601,qmof-7fcab56,2.02267
5602,qmof-c07a67d,2.04647
5603,qmof-3759781,2.557
5604,qmof-f24b82c,1.48059
5605,qmof-84593b2,2.60344
5606,qmof-e7bb000,1.82614
5607,qmof-dfe29e5,2.2286
5608,qmof-e77426e,0.379082
5609,qmof-d2f7e58,2.64192
5610,qmof-cbb63eb,2.17876
5611,qmof-e992e64,2.7077
5612,qmof-3370ec9,2.6115
5613,qmof-e2b2f6a,1.37534
5614,qmof-0280eec,1.94545
5615,qmof-7a3a859,1.53405
5616,qmof-9179878,1.63721
5617,qmof-01be788,3.16698
5618,qmof-84391bd,1.27735
5619,qmof-8427100,2.37925
5620,qmof-80e781b,1.36251
5621,qmof-e3ba18e,0.757676
5622,qmof-2dbf6de,0.580294
5623,qmof-00daa63,2.14603
5624,qmof-2bd0023,2.12049
5625,qmof-01817c6,1.78605
5626,qmof-f5b47bc,1.57014
5627,qmof-77bb187,1.89267
5628,qmof-67dd975,1.36819
5629,qmof-ea93e69,3.05663
5630,qmof-2f8d683,2.38759
5631,qmof-0fa4d72,2.01391
5632,qmof-dbb129d,2.04554
5633,qmof-e521cf2,2.4592
5634,qmof-c05dfdb,1.04742
5635,qmof-e5d0ee5,2.19113
5636,qmof-008776a,1.43799
5637,qmof-9943ad5,1.36992
5638,qmof-206e25b,1.99448
5639,qmof-bec2181,1.82997
5640,qmof-d58defd,1.83817
5641,qmof-4949753,0.413815
5642,qmof-60da571,0.436474
5643,qmof-b3b9d5b,0.936723
5644,qmof-22cf513,0.639463
5645,qmof-9c2642b,1.7966
5646,qmof-6df6052,0.625363
5647,qmof-fdb847f,1.45911
5648,qmof-2d86fa0,0.649749
5649,qmof-4cff130,1.7999
5650,qmof-b1d0e6e,1.07409
5651,qmof-04d864c,3.10661
5652,qmof-f2ae0a5,1.52366
5653,qmof-8b14ecb,2.10637
5654,qmof-dcf738c,0.439174
5655,qmof-774a757,2.10606
5656,qmof-1798d3b,1.85104
5657,qmof-442efa0,2.03095
5658,qmof-6eee4dc,1.52908
5659,qmof-1a4cca3,1.98988
5660,qmof-82cb581,2.57697
5661,qmof-8f07c3f,1.5377
5662,qmof-b6cbefa,0.504253
5663,qmof-7649be8,0.703386
5664,qmof-e8ede7f,1.72141
5665,qmof-ce0eb61,0.719962
5666,qmof-dbf0b69,2.18048
5667,qmof-6250e57,1.40603
5668,qmof-e4d85d4,1.68998
5669,qmof-316a890,0.928005
5670,qmof-652d6b7,1.55094
5671,qmof-20f395f,2.52102
5672,qmof-4ee9dbb,2.07205
5673,qmof-e0af624,1.94274
5674,qmof-1a60fe1,1.55587
5675,qmof-db4f7fe,0.609031
5676,qmof-e6ca203,1.60039
5677,qmof-81f6b94,2.08778
5678,qmof-9334110,1.53231
5679,qmof-87ee4bf,1.4909
5680,qmof-4156823,1.47406
5681,qmof-c2c8e5e,1.63611
5682,qmof-9533602,2.15181
5683,qmof-92f3405,1.50748
5684,qmof-173e029,2.48688
5685,qmof-3eb70fd,0.837801
5686,qmof-fac7320,1.90895
5687,qmof-a2f938d,0.551751
5688,qmof-f3b9a1a,1.88875
5689,qmof-47b17d9,2.08989
5690,qmof-7915680,0.517417
5691,qmof-523147b,1.014
5692,qmof-07c71de,1.54321
5693,qmof-dee7542,2.98431
5694,qmof-896109e,0.708063
5695,qmof-b5f87de,1.53062
5696,qmof-d007203,1.87172
5697,qmof-2449d69,1.86198
5698,qmof-66f44d8,0.562547
5699,qmof-6b0ca56,1.88117
5700,qmof-7a9164a,1.91664
5701,qmof-08cbfe6,0.998401
5702,qmof-c3fb5ce,1.52745
5703,qmof-320bc35,0.612196
5704,qmof-ec4b488,1.84311
5705,qmof-00f4cb5,1.82512
5706,qmof-ed45178,2.69489
5707,qmof-209bf3c,2.46824
5708,qmof-cc4910d,1.70957
5709,qmof-b6d6a17,2.57373
5710,qmof-08f5e1e,1.90971
5711,qmof-e2b4bb5,0.106104
5712,qmof-e731356,1.40745
5713,qmof-c66ec2f,2.36423
5714,qmof-a38a59d,2.99092
5715,qmof-25c39ef,3.13345
5716,qmof-a76ffad,1.69144
5717,qmof-748d4ab,0.526615
5718,qmof-6dead95,1.75009
5719,qmof-173ac53,1.90378
5720,qmof-f5af0e8,1.57415
5721,qmof-5aed73f,1.38846
5722,qmof-78e449b,2.3314
5723,qmof-d9a0694,1.84824
5724,qmof-88051ca,1.26863
5725,qmof-7497a33,1.93834
5726,qmof-14d7a6e,1.34242
5727,qmof-683545f,3.00072
5728,qmof-37ddac4,3.27667
5729,qmof-216ba86,1.78774
5730,qmof-3d6ab52,1.69559
5731,qmof-4fac276,1.64739
5732,qmof-575e040,0.485869
5733,qmof-dafcef0,0.941254
5734,qmof-8e1f1ff,2.73396
5735,qmof-afcc0ad,1.48285
5736,qmof-cd9a14c,0.968383
5737,qmof-e103ffb,1.71467
5738,qmof-9445ed4,2.36993
5739,qmof-e92dc89,2.12294
5740,qmof-40fadd9,0.579352
5741,qmof-d9a8e7a,1.27054
5742,qmof-33b0cbe,0.310212
5743,qmof-a79068c,2.1622
5744,qmof-2c659a7,1.63616
5745,qmof-cd26d9d,1.38965
5746,qmof-70a6a84,1.56955
5747,qmof-6c57850,1.90486
5748,qmof-4a00ee0,1.54579
5749,qmof-e613dd1,2.04295
5750,qmof-1eb514c,1.81286
5751,qmof-c888728,2.36671
5752,qmof-656e696,0.827202
5753,qmof-12a0bfd,0.893494
5754,qmof-6973720,3.21474
5755,qmof-1959299,0.619082
5756,qmof-07c0f40,0.763566
5757,qmof-516cf1b,1.82661
5758,qmof-f843b93,1.57997
5759,qmof-2d22a35,1.59536
5760,qmof-b980c37,0.891925
5761,qmof-17d2618,0.660924
5762,qmof-65cbaf5,2.01428
5763,qmof-e8ce4cf,1.51431
5764,qmof-88c0dcd,2.74788
5765,qmof-45d422a,1.63995
5766,qmof-0bc3d4b,2.13859
5767,qmof-5fd3808,1.39015
5768,qmof-0f7c4eb,2.0014
5769,qmof-49d94c9,1.03317
5770,qmof-2fe9d9b,1.55584
5771,qmof-bb53896,1.62716
5772,qmof-a65c7e9,2.45005
5773,qmof-d238a9a,1.45135
5774,qmof-be39909,1.76413
5775,qmof-611c6bf,2.1105
5776,qmof-97e3dd9,1.32667
5777,qmof-c00ae29,1.95051
5778,qmof-ad8ca85,1.50458
5779,qmof-295200f,2.06675
5780,qmof-836d0fb,1.17663
5781,qmof-04c7783,1.73818
5782,qmof-52547c5,1.84722
5783,qmof-456d03e,1.14177
5784,qmof-98d5ff0,1.7866
5785,qmof-67c43cd,1.49299
5786,qmof-1fd70f2,1.02835
5787,qmof-465da86,0.678578
5788,qmof-5f0bbf2,1.56633
5789,qmof-391b168,2.06393
5790,qmof-33a12c7,1.92198
5791,qmof-76ab95c,2.09036
5792,qmof-92cd046,1.69544
5793,qmof-7cefc8c,1.65357
5794,qmof-ad8b425,1.91364
5795,qmof-fe38504,1.50617
5796,qmof-9c01853,1.68337
5797,qmof-7b3f604,2.72642
5798,qmof-44c814a,1.5154
5799,qmof-7aae4df,2.51781
5800,qmof-bb08fda,0.845965
5801,qmof-5974966,1.70248
5802,qmof-45846c3,1.40428
5803,qmof-5fcd937,1.25093
5804,qmof-6cb5e16,1.77804
5805,qmof-04c8310,1.63768
5806,qmof-17c16c7,2.27441
5807,qmof-936651b,1.83188
5808,qmof-434aece,1.5927
5809,qmof-bd45ea2,1.38087
5810,qmof-fbd4fed,1.83011
5811,qmof-39f5329,1.86577
5812,qmof-c906ab4,2.12209
5813,qmof-d61e46c,3.5217
5814,qmof-25e0d36,1.15472
5815,qmof-44e4b0a,1.94128
5816,qmof-ab20ef3,0.658153
5817,qmof-93db7fd,1.79506
5818,qmof-89c9846,1.50736
5819,qmof-9c7eeb1,1.93581
5820,qmof-6660b5e,1.59576
5821,qmof-27acf12,1.68904
5822,qmof-2aa55ae,1.70184
5823,qmof-dae1036,1.47185
5824,qmof-f7fc9af,0.957492
5825,qmof-862da56,1.55312
5826,qmof-b15083e,0.702435
5827,qmof-2630bb5,2.40107
5828,qmof-3181e8c,2.36524
5829,qmof-605d233,1.02706
5830,qmof-9adcf1a,1.65716
5831,qmof-2a1c512,2.08048
5832,qmof-c4bcebc,1.27248
5833,qmof-ec3c0e8,1.8437
5834,qmof-6f21a6f,2.1104
5835,qmof-3926452,0.322474
5836,qmof-91fe978,2.99217
5837,qmof-5bcdd74,1.47338
5838,qmof-4c590f1,2.06919
5839,qmof-a37670b,1.39651
5840,qmof-7aa85c3,1.80504
5841,qmof-2a3e035,1.58107
5842,qmof-b90c6d5,2.34937
5843,qmof-fd388d5,1.94737
5844,qmof-a5abc50,0.380389
5845,qmof-7003637,1.63188
5846,qmof-9a5cf00,1.59847
5847,qmof-c59c1d6,1.82108
5848,qmof-f778d7c,2.7159
5849,qmof-2e677ab,1.27555
5850,qmof-59e5276,2.14954
5851,qmof-8895490,1.86563
5852,qmof-feff9d6,2.75267
5853,qmof-8f56928,1.97363
5854,qmof-96fb808,2.44638
5855,qmof-9853d9b,1.76627
5856,qmof-ec2c894,2.51915
5857,qmof-077f6af,0.738726
5858,qmof-4233c23,3.35744
5859,qmof-868bfa7,2.94803
5860,qmof-9fa0d98,1.81156
5861,qmof-b321532,1.65505
5862,qmof-cf68a4b,0.922147
5863,qmof-2b10e5e,0.667231
5864,qmof-0565e78,0.66385
5865,qmof-450a9da,1.89646
5866,qmof-480bd21,1.49912
5867,qmof-308fadd,2.09733
5868,qmof-98cdd63,1.50927
5869,qmof-eca5ae4,0.594798
5870,qmof-6dc41b1,2.18171
5871,qmof-16937aa,0.41459
5872,qmof-e34c562,2.53138
5873,qmof-0d1ec57,1.57385
5874,qmof-4c88fab,0.374946
5875,qmof-e2d2c46,1.28216
5876,qmof-ff7ddd3,1.69748
5877,qmof-10c5024,2.22304
5878,qmof-ba03fca,2.20083
5879,qmof-1b4e871,2.29029
5880,qmof-c0f2b02,0.493876
5881,qmof-e057c66,1.49645
5882,qmof-9722aa8,2.27907
5883,qmof-2bf6c21,0.581992
5884,qmof-8f835a4,1.94963
5885,qmof-5b325c1,1.02101
5886,qmof-3151dac,2.4171
5887,qmof-40d82a8,2.80186
5888,qmof-e590c4c,1.40261
5889,qmof-9963630,1.58333
5890,qmof-65d5eb5,2.44314
5891,qmof-43a7c42,2.04786
5892,qmof-86aace2,0.58021
5893,qmof-fa4200e,1.54879
5894,qmof-bb33e4d,1.85449
5895,qmof-a2aa4aa,2.57136
5896,qmof-f4d866b,0.828592
5897,qmof-85dd0ae,0.979577
5898,qmof-d3fae93,1.11461
5899,qmof-3062571,1.77713
5900,qmof-c3d1c9d,1.47357
5901,qmof-524d0bd,2.16748
5902,qmof-dc75d9b,0.483309
5903,qmof-369fa70,1.90995
5904,qmof-1de625c,1.61395
5905,qmof-7c271cd,0.995263
5906,qmof-7a9afb6,3.33018
5907,qmof-219ec96,2.49993
5908,qmof-2d1b778,1.37704
5909,qmof-b14fe4f,1.64282
5910,qmof-8ec47b6,2.07705
5911,qmof-16a358a,2.24845
5912,qmof-57d20b8,2.38193
5913,qmof-18430ef,2.12965
5914,qmof-19aee6c,1.38421
5915,qmof-0337f66,1.28779
5916,qmof-d17a645,1.05495
5917,qmof-412a896,1.03823
5918,qmof-6353b9a,1.6944
5919,qmof-c6bf1e2,1.54588
5920,qmof-b0d70e5,1.77148
5921,qmof-32f3cb0,1.9218
5922,qmof-2338a98,1.23307
5923,qmof-8492159,2.32614
5924,qmof-bcccc70,2.28761
5925,qmof-f158543,2.65859
5926,qmof-9df0051,1.45492
5927,qmof-fc0028f,1.63419
5928,qmof-64fd5f3,2.09656
5929,qmof-b110f68,1.34578
5930,qmof-d40fe67,0.297096
5931,qmof-0a1bc7e,1.56469
5932,qmof-a3a95de,1.99941
5933,qmof-8edbca3,1.5625
5934,qmof-ddef0e3,3.0802
5935,qmof-0b31941,2.44308
5936,qmof-e4cd9c2,2.43454
5937,qmof-f6ba89b,1.45522
5938,qmof-db13ee3,1.00027
5939,qmof-d9eb571,2.16981
5940,qmof-e12c654,1.54706
5941,qmof-a90ec1a,2.10035
5942,qmof-0b51679,0.359305
5943,qmof-9d06776,1.40901
5944,qmof-c213e54,1.41012
5945,qmof-ae9caec,0.677897
5946,qmof-bd1d6cf,1.479
5947,qmof-30fc825,2.55166
5948,qmof-71e5f47,1.58435
5949,qmof-f6d23ff,1.87262
5950,qmof-94cba77,1.60794
5951,qmof-ca1b84d,0.723184
5952,qmof-92fd333,1.67145
5953,qmof-73dbd00,1.87842
5954,qmof-c848195,1.42369
5955,qmof-c6f9b69,1.60785
5956,qmof-77efddb,1.88258
5957,qmof-567e418,1.58149
5958,qmof-7907034,1.73108
5959,qmof-8ab5525,1.61098
5960,qmof-a29d976,1.72278
5961,qmof-7f6d5c2,1.65126
5962,qmof-0166056,1.69257
5963,qmof-56c40ef,1.83987
5964,qmof-2594c1c,2.14404
5965,qmof-64c9f07,1.96537
5966,qmof-96efc84,1.9692
5967,qmof-185a494,1.5318
5968,qmof-393c416,1.16042
5969,qmof-86f8b0e,1.63631
5970,qmof-e6fbd50,1.76207
5971,qmof-94e212d,0.303016
5972,qmof-438ba3e,1.52785
5973,qmof-cc6fd4d,2.03626
5974,qmof-957e074,1.60754
5975,qmof-40d569a,1.06245
5976,qmof-cdc8395,1.99321
5977,qmof-dc83d41,1.80912
5978,qmof-7ccc745,0.648006
5979,qmof-826c19b,2.04033
5980,qmof-65179cb,1.47049
5981,qmof-ef3c64d,1.29762
5982,qmof-b6f7af6,1.47131
5983,qmof-a1a9bc1,1.21855
5984,qmof-a29f85e,1.49928
5985,qmof-6213255,1.68208
5986,qmof-29cb630,2.02727
5987,qmof-f70be8e,0.998565
5988,qmof-4721a8e,1.60734
5989,qmof-2695251,2.55724
5990,qmof-faf2699,1.18839
5991,qmof-5843876,1.53706
5992,qmof-571982f,1.19766
5993,qmof-85e55eb,1.61793
5994,qmof-65f536b,1.66545
5995,qmof-1ca400c,3.81536
5996,qmof-aa0100a,1.65974
5997,qmof-02321e4,1.457
5998,qmof-4814d71,1.86895
5999,qmof-c9af32c,1.47096
6000,qmof-89fb1f3,1.58979
6001,qmof-efcd351,2.32642
6002,qmof-9931f8f,0.535602
6003,qmof-cc1705b,1.40578
6004,qmof-a536eda,2.32369
6005,qmof-6469d8b,2.39284
6006,qmof-c69c808,1.71783
6007,qmof-f434e5a,1.46656
6008,qmof-6b7f9c0,1.81839
6009,qmof-da53b42,1.74868
6010,qmof-c330c01,1.60697
6011,qmof-3415203,1.97501
6012,qmof-f271b0a,1.73011
6013,qmof-9d33048,1.31347
6014,qmof-2c1dd80,0.88509
6015,qmof-d81ae1a,2.39022
6016,qmof-db6e082,2.35495
6017,qmof-1af6ce2,3.26775
6018,qmof-3a8fabc,1.94648
6019,qmof-c660d46,2.15483
6020,qmof-a3936a0,2.041
6021,qmof-6ebffae,1.56755
6022,qmof-3347f41,1.58934
6023,qmof-29823dd,2.05808
6024,qmof-20f92bb,1.84708
6025,qmof-1dffe27,2.0088
6026,qmof-a84ee09,2.83602
6027,qmof-08b67ba,1.6034
6028,qmof-2c46c8a,0.603297
6029,qmof-a37c7c3,1.94135
6030,qmof-f6f5670,1.45324
6031,qmof-b041a69,0.816637
6032,qmof-9410a8e,0.843178
6033,qmof-2774aad,1.6154
6034,qmof-7044cf9,0.652608
6035,qmof-f7fe4be,1.29243
6036,qmof-114133e,1.8068
6037,qmof-17d81df,1.0451
6038,qmof-9b8ff46,1.42049
6039,qmof-ac2c305,0.640001
6040,qmof-1d7c595,1.62638
6041,qmof-85c997c,0.674777
6042,qmof-f13296d,1.89421
6043,qmof-14eb177,1.41126
6044,qmof-cc1d215,1.30409
6045,qmof-9cbfa3c,2.58273
6046,qmof-5f110f6,1.22337
6047,qmof-e8f2313,2.17201
6048,qmof-663dc22,0.601869
6049,qmof-707a554,2.86599
6050,qmof-bcc1269,1.7204
6051,qmof-92bf85f,1.66687
6052,qmof-904b4fd,1.61642
6053,qmof-7749ab4,1.91469
6054,qmof-f63bc3c,1.17035
6055,qmof-13f45fd,2.26684
6056,qmof-35c161a,1.43645
6057,qmof-5770794,3.33229
6058,qmof-84a90c5,2.31482
6059,qmof-1e80f26,1.44044
6060,qmof-e0f1076,1.80831
6061,qmof-27f7861,1.64186
6062,qmof-dd3d308,1.4845
6063,qmof-11abec0,1.94936
6064,qmof-62678da,2.45718
6065,qmof-9fd94e8,1.82112
6066,qmof-a9f842f,1.6957
6067,qmof-5d6869e,1.58723
6068,qmof-71fc45e,2.52048
6069,qmof-c1e8e4d,1.70959
6070,qmof-1ba259a,1.39149
6071,qmof-a838610,1.52525
6072,qmof-8336dc4,1.58458
6073,qmof-9e8761c,2.81473
6074,qmof-a0db6b2,1.97043
6075,qmof-0122bb1,1.61391
6076,qmof-99293e5,1.90815
6077,qmof-9085ada,1.80328
6078,qmof-2cfc395,1.55993
6079,qmof-808b97f,2.08182
6080,qmof-bdb54d3,1.90499
6081,qmof-2c3d85b,2.07175
6082,qmof-29dc9b8,2.13812
6083,qmof-4fbba74,2.44621
6084,qmof-c4b72a4,0.388797
6085,qmof-3a7d3be,2.00815
6086,qmof-e68f2b2,2.23107
6087,qmof-9a204c1,1.2595
6088,qmof-77765c8,1.76036
6089,qmof-f9d3d84,2.16271
6090,qmof-a32d5ff,1.25744
6091,qmof-75a4330,1.43437
6092,qmof-e647ae3,1.35846
6093,qmof-4f2b4da,1.58519
6094,qmof-0246e2a,2.16503
6095,qmof-6e9bf49,1.62149
6096,qmof-b723974,1.86187
6097,qmof-94a4870,1.71759
6098,qmof-749fa2f,1.23796
6099,qmof-ab54701,1.95792
6100,qmof-0a980e2,0.899217
6101,qmof-21ceae6,1.54225
6102,qmof-f6041a7,1.17217
6103,qmof-2851cc5,1.85784
6104,qmof-d7fd6b7,2.02474
6105,qmof-394c590,0.676407
6106,qmof-7a3e0a3,1.94445
6107,qmof-8ddce79,1.92731
6108,qmof-3d63cef,1.85782
6109,qmof-77c64e0,2.50515
6110,qmof-0a9f80a,1.45684
6111,qmof-f9e6ec3,1.5811
6112,qmof-d01663e,1.43585
6113,qmof-260d7d1,1.65617
6114,qmof-801a6e7,0.957382
6115,qmof-5cb2fe5,1.73435
6116,qmof-726afcd,2.14653
6117,qmof-582aea9,1.48055
6118,qmof-b36aa7a,1.79553
6119,qmof-b6e06d1,2.54392
6120,qmof-46fd06d,1.50436
6121,qmof-00eae8f,1.32804
6122,qmof-caacf39,2.03872
6123,qmof-8d3a293,1.27539
6124,qmof-835c2dc,1.9193
6125,qmof-0cced71,0.306214
6126,qmof-819df1b,0.781731
6127,qmof-3922013,1.17829
6128,qmof-6e3ecc7,1.9138
6129,qmof-767dd1d,2.34822
6130,qmof-19caac2,2.28948
6131,qmof-f5b20ce,0.601779
6132,qmof-4e3b58f,0.596563
6133,qmof-ce16907,1.36481
6134,qmof-69adfc8,1.51489
6135,qmof-bec48b9,1.25138
6136,qmof-856de1b,1.81196
6137,qmof-c8b355e,2.46943
6138,qmof-d12960f,1.53515
6139,qmof-cf2c2a0,0.990134
6140,qmof-18924f9,1.31734
6141,qmof-69cecc3,2.47185
6142,qmof-fb8704e,0.664023
6143,qmof-70e1be7,1.22717
6144,qmof-04ccbe3,2.34912
6145,qmof-e9474aa,0.478631
6146,qmof-0218bc4,1.69059
6147,qmof-182e268,2.60192
6148,qmof-54a03a4,1.68581
6149,qmof-dd310f8,0.378583
6150,qmof-7acc00d,1.4375
6151,qmof-b9e1a1b,2.03645
6152,qmof-c8ee7d2,1.3829
6153,qmof-605077f,1.8815
6154,qmof-c49c727,1.71537
6155,qmof-1279fa4,1.76419
6156,qmof-c06b2a6,2.03373
6157,qmof-ac3d817,0.655149
6158,qmof-d714064,2.13392
6159,qmof-1847c21,1.35018
6160,qmof-cdfdc6f,2.05068
6161,qmof-bf6dcca,2.66414
6162,qmof-54ec179,1.62644
6163,qmof-9ed183c,1.6264
6164,qmof-21f8c6f,2.04262
6165,qmof-5d291cb,1.99804
6166,qmof-0385604,1.80827
6167,qmof-177f29a,1.80235
6168,qmof-49849ba,1.34179
6169,qmof-179b653,1.59676
6170,qmof-a8a00f1,3.50091
6171,qmof-af44312,1.40386
6172,qmof-cd476a1,0.604016
6173,qmof-fe7db0d,2.86325
6174,qmof-2ab8c3c,3.363
6175,qmof-3e99727,1.43879
6176,qmof-0f3927b,1.34171
6177,qmof-1eebafa,1.44787
6178,qmof-2a4c288,0.388678
6179,qmof-ea1d5fa,1.28804
6180,qmof-c570ff7,2.47194
6181,qmof-0fcc169,2.65614
6182,qmof-9a1b21d,1.4538
6183,qmof-0f2aa8c,0.121656
6184,qmof-d3f04f5,1.16729
6185,qmof-313a301,1.62516
6186,qmof-87a0280,1.58504
6187,qmof-2bce3f1,2.05381
6188,qmof-0b45f96,1.27854
6189,qmof-ae934b7,2.33865
6190,qmof-4fdf906,2.93091
6191,qmof-18ceb78,0.989103
6192,qmof-7a4601d,2.36383
6193,qmof-e5a1d44,1.48291
6194,qmof-57bbdbb,1.92929
6195,qmof-ebd2330,1.53877
6196,qmof-fa0fb1d,0.740646
6197,qmof-e62ff7c,1.97162
6198,qmof-2657d57,1.7573
6199,qmof-39217f4,1.52876
6200,qmof-9d28a0a,0.848362
6201,qmof-e130c8b,2.42766
6202,qmof-1a6432f,1.21524
6203,qmof-7b4cc6d,0.821073
6204,qmof-68d5ddc,1.82824
6205,qmof-efde02c,1.7781
6206,qmof-a5309c0,2.57325
6207,qmof-b4cdf8e,2.49206
6208,qmof-99d7983,1.18345
6209,qmof-3a1574d,2.87622
6210,qmof-7bc9775,1.92069
6211,qmof-ff8c73e,1.84388
6212,qmof-1cbedad,1.42847
6213,qmof-8bc7424,1.94921
6214,qmof-f10aa00,3.30501
6215,qmof-c07a718,0.618711
6216,qmof-6fabf2c,0.632752
6217,qmof-6b4b6aa,2.01823
6218,qmof-2a30c18,1.4007
6219,qmof-525bc94,2.76142
6220,qmof-a7bfd90,0.369683
6221,qmof-0f15801,1.59147
6222,qmof-be001bf,2.14054
6223,qmof-8e251f4,0.825088
6224,qmof-f26e77f,3.8424
6225,qmof-f3e6404,0.807727
6226,qmof-0600de4,2.12699
6227,qmof-96a5399,1.63738
6228,qmof-5670f96,2.17013
6229,qmof-82ad652,1.43503
6230,qmof-4dd7878,3.13944
6231,qmof-c4f3917,1.96954
6232,qmof-4cbd9c7,2.74468
6233,qmof-4dab847,1.9014
6234,qmof-6968d61,1.09526
6235,qmof-a650f9b,1.90772
6236,qmof-e17ade9,1.35264
6237,qmof-648f65b,0.556336
6238,qmof-ba1bd18,0.33937
6239,qmof-ab4de6d,1.83811
